,cost,name,method,type,parallel
0,3.1811790466308594,epoch-0,GPU,epoch,30
1,3.232379198074341,epoch-1,GPU,epoch,30
2,2.76469087600708,epoch-2,GPU,epoch,30
3,1.5619754791259766,epoch-3,GPU,epoch,30
4,1.3792335987091064,epoch-4,GPU,epoch,30
5,3.081591844558716,epoch-5,GPU,epoch,30
6,3.102443218231201,epoch-6,GPU,epoch,30
7,1.497185468673706,epoch-7,GPU,epoch,30
8,3.2852389812469482,epoch-8,GPU,epoch,30
9,3.500373125076294,epoch-9,GPU,epoch,30
10,26.592024087905884,total,GPU,total,30
11,4.401732444763184,epoch-0,CPU,epoch,30
12,4.274878263473511,epoch-1,CPU,epoch,30
13,4.285870790481567,epoch-2,CPU,epoch,30
14,4.39054799079895,epoch-3,CPU,epoch,30
15,4.389236927032471,epoch-4,CPU,epoch,30
16,4.4060986042022705,epoch-5,CPU,epoch,30
17,4.352226734161377,epoch-6,CPU,epoch,30
18,4.329977989196777,epoch-7,CPU,epoch,30
19,4.397104740142822,epoch-8,CPU,epoch,30
20,4.266286849975586,epoch-9,CPU,epoch,30
21,43.497631788253784,total,CPU,total,30
22,6.405061483383179,epoch-0,parallel,epoch,30
23,3.49676251411438,epoch-1,parallel,epoch,30
24,3.804445266723633,epoch-2,parallel,epoch,30
25,3.4354162216186523,epoch-3,parallel,epoch,30
26,2.2024919986724854,epoch-4,parallel,epoch,30
27,2.4057905673980713,epoch-5,parallel,epoch,30
28,2.4794251918792725,epoch-6,parallel,epoch,30
29,2.059816360473633,epoch-7,parallel,epoch,30
30,2.240307569503784,epoch-8,parallel,epoch,30
31,2.336801528930664,epoch-9,parallel,epoch,30
32,30.99910593032837,total,parallel,total,30
33,0.012807130813598633,epoch-0,cuda,epoch,30
34,0.0035643577575683594,epoch-1,cuda,epoch,30
35,0.001664876937866211,epoch-2,cuda,epoch,30
36,0.0016231536865234375,epoch-3,cuda,epoch,30
37,0.0016407966613769531,epoch-4,cuda,epoch,30
38,0.0016193389892578125,epoch-5,cuda,epoch,30
39,0.001600027084350586,epoch-6,cuda,epoch,30
40,0.0016045570373535156,epoch-7,cuda,epoch,30
41,0.0015804767608642578,epoch-8,cuda,epoch,30
42,0.012354135513305664,epoch-9,cuda,epoch,30
43,0.04107832908630371,total,cuda,total,30
