,cost,name,method,type,parallel
0,2.29274320602417,epoch-0,GPU,epoch,10
1,1.2820305824279785,epoch-1,GPU,epoch,10
2,1.2231113910675049,epoch-2,GPU,epoch,10
3,0.9999549388885498,epoch-3,GPU,epoch,10
4,1.0759193897247314,epoch-4,GPU,epoch,10
5,1.084794044494629,epoch-5,GPU,epoch,10
6,1.052483320236206,epoch-6,GPU,epoch,10
7,1.0779476165771484,epoch-7,GPU,epoch,10
8,1.0681405067443848,epoch-8,GPU,epoch,10
9,1.1074209213256836,epoch-9,GPU,epoch,10
10,12.267279624938965,total,GPU,total,10
11,1.457754373550415,epoch-0,CPU,epoch,10
12,1.444748878479004,epoch-1,CPU,epoch,10
13,1.448864221572876,epoch-2,CPU,epoch,10
14,1.463846206665039,epoch-3,CPU,epoch,10
15,1.4768102169036865,epoch-4,CPU,epoch,10
16,1.495492935180664,epoch-5,CPU,epoch,10
17,1.4497547149658203,epoch-6,CPU,epoch,10
18,1.4947757720947266,epoch-7,CPU,epoch,10
19,1.4629323482513428,epoch-8,CPU,epoch,10
20,1.4422566890716553,epoch-9,CPU,epoch,10
21,14.638198614120483,total,CPU,total,10
22,4.825661897659302,epoch-0,parallel,epoch,10
23,2.2423439025878906,epoch-1,parallel,epoch,10
24,2.2183992862701416,epoch-2,parallel,epoch,10
25,2.2291014194488525,epoch-3,parallel,epoch,10
26,2.1095058917999268,epoch-4,parallel,epoch,10
27,2.2692747116088867,epoch-5,parallel,epoch,10
28,2.1862423419952393,epoch-6,parallel,epoch,10
29,2.094844102859497,epoch-7,parallel,epoch,10
30,2.2199866771698,epoch-8,parallel,epoch,10
31,2.1402676105499268,epoch-9,parallel,epoch,10
32,24.591241359710693,total,parallel,total,10
