,cost,name,method,type,parallel
0,1.4517936706542969,epoch-0,forLoop,epoch,10
1,1.499983549118042,epoch-1,forLoop,epoch,10
2,1.2577264308929443,epoch-2,forLoop,epoch,10
3,1.124831199645996,epoch-3,forLoop,epoch,10
4,1.2158777713775635,epoch-4,forLoop,epoch,10
5,1.0988132953643799,epoch-5,forLoop,epoch,10
6,1.1982810497283936,epoch-6,forLoop,epoch,10
7,1.0899972915649414,epoch-7,forLoop,epoch,10
8,1.1986637115478516,epoch-8,forLoop,epoch,10
9,1.0871078968048096,epoch-9,forLoop,epoch,10
10,12.230207681655884,total,forLoop,total,10
11,1.9719934463500977,epoch-0,parallel,epoch,10
12,1.0133938789367676,epoch-1,parallel,epoch,10
13,1.0227813720703125,epoch-2,parallel,epoch,10
14,1.0414433479309082,epoch-3,parallel,epoch,10
15,1.0323429107666016,epoch-4,parallel,epoch,10
16,1.0152640342712402,epoch-5,parallel,epoch,10
17,1.1261703968048096,epoch-6,parallel,epoch,10
18,1.105591058731079,epoch-7,parallel,epoch,10
19,1.0310602188110352,epoch-8,parallel,epoch,10
20,1.0620448589324951,epoch-9,parallel,epoch,10
21,11.471993446350098,total,parallel,total,10
