,cost,name,method,type,parallel
0,2.959423065185547,epoch-0,forLoop,epoch,20
1,2.9556732177734375,epoch-1,forLoop,epoch,20
2,2.2752187252044678,epoch-2,forLoop,epoch,20
3,2.07120943069458,epoch-3,forLoop,epoch,20
4,2.2626712322235107,epoch-4,forLoop,epoch,20
5,2.0199477672576904,epoch-5,forLoop,epoch,20
6,2.2670435905456543,epoch-6,forLoop,epoch,20
7,2.0386533737182617,epoch-7,forLoop,epoch,20
8,2.280647039413452,epoch-8,forLoop,epoch,20
9,2.0456039905548096,epoch-9,forLoop,epoch,20
10,23.18329906463623,total,forLoop,total,20
11,2.68713116645813,epoch-0,parallel,epoch,20
12,1.4534456729888916,epoch-1,parallel,epoch,20
13,1.7573513984680176,epoch-2,parallel,epoch,20
14,1.619690179824829,epoch-3,parallel,epoch,20
15,1.810657262802124,epoch-4,parallel,epoch,20
16,1.7436749935150146,epoch-5,parallel,epoch,20
17,1.7969183921813965,epoch-6,parallel,epoch,20
18,1.8861749172210693,epoch-7,parallel,epoch,20
19,1.7569267749786377,epoch-8,parallel,epoch,20
20,1.7761411666870117,epoch-9,parallel,epoch,20
21,18.297178268432617,total,parallel,total,20
